1.197
1.205
1.26
1.302
1.336
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.131
1.114
1.099
1.079
1.062
1.041
1.022
1.006
0.991
0.976
0.963
0.948
0.936
0.922
0.913
0.9
0.889
0.88
0.87
0.859
0.849
0.84
0.834
0.829
0.82
0.807
0.799
0.793
0.79
0.784
0.779
0.774
0.77
0.767
0.763
0.759
0.754
0.751
0.747
0.745
0.743
0.741
0.736
0.729
0.716
0
0
0
0
0
0.752
0.746
0.738
0.733
0.73
0.732
0.732
0.732
0.735
0.737
0.738
0.741
0.744
0.747
0.75
0.755
0.759
0.761
0.765
0.77
0.775
0.779
0.784
0.789
0.798
0.806
0.816
0.825
0
0
0
0
0
0.854
0.87
0.888
0.906
0.906
0.93
0.937
0.952
0.967
0.985
0.998
1.016
1.035
1.048
1.062
1.084
1.06
1.05
1.043
1.022
1.01
0.99
0.982
0.978
0.957
0.95
0.936
0.927
0.919
0.909
0.9
0.895
0.884
0.875
0.867
0.862
0.855
0.849
0.845
0.838
0.832
0.828
0.816
0.801
0
0
0
0
0
0
0.819
0.808
0.799
0.795
0.792
0.791
0.789
0.789
0.788
0.789
0.789
0.79
0.791
0.791
0.793
0.794
0.796
0.8
0.803
0.81
0.814
0.821
0.819
0
0
0.806
0.814
0.827
0.836
0.845
0.85
0.857
0.862
0.869
0.874
0.885
0.894
0.903
0.907
0.92
0.933
0.943
0.953
0.963
0.975
0.991
1.004
1.016
1.031
1.044
1.066
1.083
1.1
1.122
1.142
1.157
1.197
1.217
1.244
1.268
1.288
1.302
1.331
1.382
1.425
1.478
1.509
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.039
1.016
1
0.987
0.97
0.956
0.942
0.929
0.919
0.908
0.895
0.883
0.875
0.864
0.855
0.851
0.844
0.839
0.83
0.822
0
0
0.782
0.779
0.779
0.777
0.773
0.773
0.767
0.766
0.769
0.777
0.795
0.822
0.861
0.911
0.98
1.075
0
0
2.578
0
2.306
2.279
2.28
2.301
2.292
2.316
2.352
2.373
2.39
2.414
2.417
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.253
1.227
1.199
1.177
1.154
1.13
1.105
1.083
1.066
1.074
1.059
1.046
1.05
1.072
1.1
1.12
1.144
1.179
