0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.588
0.581
0.578
0.578
0
0.587
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.643
1.653
1.667
3.131
3.173
2.012
0
1.432
1.412
1.406
1.441
1.666
1.655
1.619
1.58
1.545
1.707
1.511
1.5
0
1.538
1.564
1.605
1.641
1.68
1.727
1.751
0
0
0
0
0
0
0
4.003
3.961
3.876
3.851
4.615
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.029
0.992
0
0
0
0
0
0
0
0
0
0
0
0
0.65
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.464
0
0
0
0
0.437
0.432
0.428
0.423
0.419
0.416
0.412
0.408
0.405
0.402
0.399
0.396
0.393
0.391
0.389
0.386
0.38
0.373
0
0
0
0
0
0
0.379
0.375
0.372
0.369
0.368
0.367
0.366
0.365
0.366
0.365
0.365
0.365
0.366
0.367
0.368
0.368
0.369
0.369
0.371
0.372
0.375
0.379
0.382
0.386
0
0
0
0
0
0.384
0.39
0.396
0.4
0.403
0.406
0.409
0.413
0.418
0.421
0.426
0.43
0.436
0.441
0
0.454
0.459
0
0.473
0
0
0
0
0
0
0
0.504
0.494
0.487
0.48
0.475
0.468
0.462
0.456
0.451
0.445
0
0.434
0.431
0
0
0
0
0
0
0
0
0
0.401
0.395
0.391
0.389
0.387
0.384
0.383
0.381
0.379
0.377
0.376
0.374
0.373
0.373
0.371
0.37
0.369
0.368
0.367
0.367
0.366
0.366
0.366
0.366
0.367
0.368
0.371
0.375
0.378
0.379
0
0
0
0.366
0.37
0.375
0.379
0.382
0.384
0.386
0.389
0.391
0.393
0.396
0.4
0.403
0.406
0.409
0.414
0.417
0.421
0.425
0.43
0.435
0.441
0.446
0.452
0.459
0.464
0.47
0.477
0.484
0.492
0.5
0.508
0.517
0.528
0.537
0.475
0
0.46
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.312
1.398
1.497
1.61
0
0
0
0
0
0
0
0
0
0
0
0
0
